Class: 7, Confidence: 0.97, Box: (250, 210, 25, 25), Color: Green
Class: 7, Confidence: 0.96, Box: (250, 217, 24, 24), Color: Green
Class: 7, Confidence: 0.96, Box: (250, 217, 24, 24), Color: Green
Class: 7, Confidence: 0.96, Box: (253, 221, 25, 24), Color: Green
Class: 7, Confidence: 0.96, Box: (258, 219, 27, 21), Color: Green
Class: 7, Confidence: 0.89, Box: (256, 218, 27, 20), Color: Green
Class: 7, Confidence: 0.96, Box: (259, 216, 26, 21), Color: Green
Class: 7, Confidence: 0.97, Box: (259, 216, 27, 21), Color: Green
Class: 7, Confidence: 0.95, Box: (262, 216, 27, 21), Color: Green
Class: 7, Confidence: 0.97, Box: (263, 220, 28, 21), Color: Green
Class: 7, Confidence: 0.96, Box: (262, 221, 28, 21), Color: Green
Class: 7, Confidence: 0.95, Box: (258, 224, 26, 21), Color: Green
Class: 7, Confidence: 0.97, Box: (256, 228, 26, 20), Color: Green
Class: 7, Confidence: 0.95, Box: (254, 228, 24, 26), Color: Green
Class: 7, Confidence: 0.97, Box: (249, 229, 24, 25), Color: Green
Class: 7, Confidence: 0.97, Box: (249, 229, 24, 25), Color: Green
Class: 7, Confidence: 0.97, Box: (247, 233, 28, 21), Color: Green
Class: 7, Confidence: 0.95, Box: (248, 232, 23, 24), Color: Green
Class: 7, Confidence: 0.95, Box: (248, 232, 23, 24), Color: Green
Class: 7, Confidence: 0.95, Box: (245, 231, 24, 24), Color: Green
Class: 7, Confidence: 0.97, Box: (246, 227, 25, 25), Color: Green
Class: 7, Confidence: 0.96, Box: (252, 229, 24, 25), Color: Green
Class: 7, Confidence: 0.96, Box: (248, 224, 27, 21), Color: Green
Class: 7, Confidence: 0.96, Box: (251, 217, 24, 25), Color: Green
Class: 7, Confidence: 0.96, Box: (252, 216, 24, 25), Color: Green
Class: 7, Confidence: 0.97, Box: (253, 216, 24, 25), Color: Green
Class: 7, Confidence: 0.96, Box: (253, 216, 24, 25), Color: Green
Class: 7, Confidence: 0.96, Box: (253, 215, 24, 25), Color: Green
